hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,N,S,E,W,Date
6,10.0,-17,-5.0,1032.0,70.2,0,0,1,0,0,1,2011-12-14 06:00:00
7,11.0,-17,-4.0,1034.0,78.25,0,0,1,0,0,1,2011-12-14 07:00:00
8,11.0,-16,-4.0,1034.0,85.4,0,0,1,0,0,1,2011-12-14 08:00:00
9,13.0,-16,-2.0,1035.0,92.55,0,0,1,0,0,1,2011-12-14 09:00:00
10,16.0,-17,-1.0,1035.0,100.6,0,0,1,0,0,1,2011-12-14 10:00:00
11,18.0,-19,0.0,1034.0,107.75,0,0,1,0,0,1,2011-12-14 11:00:00
12,19.0,-18,0.0,1033.0,114.9,0,0,1,0,0,1,2011-12-14 12:00:00
13,13.0,-19,1.0,1033.0,123.84,0,0,1,0,0,1,2011-12-14 13:00:00
14,17.0,-19,1.0,1033.0,132.78,0,0,1,0,0,1,2011-12-14 14:00:00
15,14.0,-20,1.0,1033.0,140.83,0,0,1,0,0,1,2011-12-14 15:00:00
16,11.0,-20,0.0,1034.0,148.88,0,0,1,0,0,1,2011-12-14 16:00:00
17,10.0,-18,-1.0,1034.0,156.03,0,0,1,0,0,1,2011-12-14 17:00:00
18,16.0,-18,-2.0,1035.0,163.18,0,0,1,0,0,1,2011-12-14 18:00:00
19,17.0,-18,-3.0,1036.0,172.12,0,0,1,0,0,1,2011-12-14 19:00:00
20,20.0,-18,-3.0,1036.0,180.17,0,0,1,0,0,1,2011-12-14 20:00:00
21,14.0,-18,-3.0,1037.0,188.22,0,0,1,0,0,1,2011-12-14 21:00:00
22,12.0,-18,-4.0,1037.0,195.37,0,0,1,0,0,1,2011-12-14 22:00:00
23,23.0,-18,-4.0,1038.0,202.52,0,0,1,0,0,1,2011-12-14 23:00:00
0,16.0,-18,-5.0,1038.0,207.44,0,0,1,0,0,1,2011-12-15 00:00:00
1,16.0,-18,-6.0,1037.0,212.36,0,0,1,0,0,1,2011-12-15 01:00:00
2,15.0,-18,-6.0,1037.0,217.28,0,0,1,0,0,1,2011-12-15 02:00:00
3,16.0,-18,-8.0,1037.0,219.07,0,0,1,0,0,1,2011-12-15 03:00:00
4,22.0,-18,-7.0,1036.0,0.89,0,0,0,0,0,0,2011-12-15 04:00:00
5,21.0,-18,-7.0,1036.0,1.79,0,0,1,0,0,1,2011-12-15 05:00:00
6,19.0,-18,-7.0,1036.0,4.92,0,0,1,0,0,1,2011-12-15 06:00:00
7,28.0,-18,-7.0,1036.0,9.84,0,0,1,0,0,1,2011-12-15 07:00:00
8,11.0,-17,-5.0,1037.0,13.86,0,0,1,0,0,1,2011-12-15 08:00:00
9,13.0,-18,-4.0,1037.0,18.78,0,0,1,0,0,1,2011-12-15 09:00:00
10,19.0,-18,-2.0,1037.0,26.83,0,0,1,0,0,1,2011-12-15 10:00:00
11,15.0,-18,-1.0,1036.0,34.88,0,0,1,0,0,1,2011-12-15 11:00:00
12,19.0,-18,-1.0,1035.0,40.69,0,0,1,0,0,1,2011-12-15 12:00:00
13,12.0,-19,0.0,1034.0,46.5,0,0,1,0,0,1,2011-12-15 13:00:00
14,16.0,-17,-1.0,1034.0,52.31,0,0,1,0,0,1,2011-12-15 14:00:00
15,15.0,-16,-1.0,1034.0,61.25,0,0,1,0,0,1,2011-12-15 15:00:00
16,7.0,-19,-2.0,1035.0,70.19,0,0,1,0,0,1,2011-12-15 16:00:00
17,11.0,-21,-2.0,1036.0,80.02,0,0,1,0,0,1,2011-12-15 17:00:00
18,11.0,-21,-4.0,1037.0,92.09,0,0,1,0,0,1,2011-12-15 18:00:00
19,7.0,-21,-4.0,1038.0,103.27,0,0,1,0,0,1,2011-12-15 19:00:00
20,9.0,-21,-5.0,1039.0,114.45,0,0,1,0,0,1,2011-12-15 20:00:00
21,10.0,-21,-6.0,1039.0,124.28,0,0,1,0,0,1,2011-12-15 21:00:00
22,11.0,-22,-7.0,1039.0,134.11,0,0,1,0,0,1,2011-12-15 22:00:00
23,10.0,-23,-7.0,1039.0,145.29,0,0,1,0,0,1,2011-12-15 23:00:00
0,15.0,-22,-7.0,1040.0,152.44,0,0,1,0,0,1,2011-12-16 00:00:00
1,11.0,-22,-8.0,1040.0,159.59,0,0,1,0,0,1,2011-12-16 01:00:00
2,10.0,-22,-8.0,1040.0,168.53,0,0,1,0,0,1,2011-12-16 02:00:00
3,9.0,-22,-8.0,1040.0,177.47,0,0,1,0,0,1,2011-12-16 03:00:00
4,8.0,-23,-8.0,1040.0,184.62,0,0,1,0,0,1,2011-12-16 04:00:00
5,8.0,-23,-8.0,1040.0,192.67,0,0,1,0,0,1,2011-12-16 05:00:00
6,7.0,-22,-8.0,1040.0,200.72,0,0,1,0,0,1,2011-12-16 06:00:00
7,10.0,-22,-8.0,1041.0,207.87,0,0,1,0,0,1,2011-12-16 07:00:00
8,14.0,-23,-7.0,1041.0,215.92,0,0,1,0,0,1,2011-12-16 08:00:00
9,17.0,-23,-6.0,1041.0,224.86,0,0,1,0,0,1,2011-12-16 09:00:00
10,13.0,-23,-5.0,1041.0,233.8,0,0,1,0,0,1,2011-12-16 10:00:00
11,12.0,-23,-3.0,1040.0,242.74,0,0,1,0,0,1,2011-12-16 11:00:00
12,15.0,-23,-3.0,1039.0,250.79,0,0,1,0,0,1,2011-12-16 12:00:00
13,16.0,-23,-2.0,1038.0,258.84,0,0,1,0,0,1,2011-12-16 13:00:00
14,20.0,-23,-1.0,1037.0,266.89,0,0,1,0,0,1,2011-12-16 14:00:00
15,17.0,-23,-1.0,1037.0,274.04,0,0,1,0,0,1,2011-12-16 15:00:00
16,17.0,-23,-2.0,1036.0,278.96,0,0,1,0,0,1,2011-12-16 16:00:00
17,18.0,-21,-5.0,1036.0,0.89,0,0,0,0,0,0,2011-12-16 17:00:00
18,19.0,-21,-5.0,1036.0,1.34,0,0,0,0,0,0,2011-12-16 18:00:00
19,36.0,-19,-7.0,1036.0,2.23,0,0,0,0,0,0,2011-12-16 19:00:00
20,53.0,-19,-8.0,1036.0,2.68,0,0,0,0,0,0,2011-12-16 20:00:00
21,49.0,-17,-9.0,1036.0,3.57,0,0,0,0,0,0,2011-12-16 21:00:00
22,74.0,-19,-11.0,1036.0,0.89,0,0,1,0,1,0,2011-12-16 22:00:00
23,85.0,-17,-11.0,1036.0,0.89,0,0,0,0,0,0,2011-12-16 23:00:00
0,96.0,-17,-11.0,1035.0,1.78,0,0,0,0,0,0,2011-12-17 00:00:00
1,123.0,-19,-13.0,1035.0,1.79,0,0,1,0,0,1,2011-12-17 01:00:00
2,122.0,-19,-12.0,1035.0,3.58,0,0,1,0,0,1,2011-12-17 02:00:00
3,140.0,-18,-11.0,1035.0,5.37,0,0,1,0,0,1,2011-12-17 03:00:00
4,114.0,-19,-13.0,1035.0,7.16,0,0,1,0,0,1,2011-12-17 04:00:00
5,109.0,-18,-12.0,1034.0,10.29,0,0,1,0,0,1,2011-12-17 05:00:00
6,92.0,-18,-10.0,1034.0,11.18,0,0,1,0,0,1,2011-12-17 06:00:00
7,68.0,-18,-11.0,1035.0,12.97,0,0,1,0,0,1,2011-12-17 07:00:00
8,55.0,-17,-9.0,1035.0,16.1,0,0,1,0,0,1,2011-12-17 08:00:00
9,58.0,-17,-7.0,1035.0,17.89,0,0,1,0,0,1,2011-12-17 09:00:00
10,57.0,-16,-3.0,1035.0,19.68,0,0,1,0,0,1,2011-12-17 10:00:00
11,69.0,-16,-2.0,1034.0,0.89,0,0,0,0,0,0,2011-12-17 11:00:00
12,75.0,-18,1.0,1033.0,1.79,0,0,1,0,0,1,2011-12-17 12:00:00
13,77.0,-20,1.0,1032.0,3.58,0,0,1,0,0,1,2011-12-17 13:00:00
14,77.0,-19,2.0,1031.0,5.37,0,0,1,0,0,1,2011-12-17 14:00:00
15,129.0,-19,3.0,1031.0,1.79,0,0,0,0,0,0,2011-12-17 15:00:00
16,107.0,-18,2.0,1031.0,2.68,0,0,0,0,0,0,2011-12-17 16:00:00
17,156.0,-16,-1.0,1031.0,1.79,0,0,0,1,1,0,2011-12-17 17:00:00
18,108.0,-14,-4.0,1032.0,0.89,0,0,1,0,1,0,2011-12-17 18:00:00
19,109.0,-15,-6.0,1033.0,0.45,0,0,0,0,0,0,2011-12-17 19:00:00
20,128.0,-15,-6.0,1033.0,1.34,0,0,0,0,0,0,2011-12-17 20:00:00
21,170.0,-14,-7.0,1033.0,1.79,0,0,0,0,0,0,2011-12-17 21:00:00
22,151.0,-16,-3.0,1034.0,1.79,0,0,1,0,0,1,2011-12-17 22:00:00
23,177.0,-16,-7.0,1034.0,4.92,0,0,1,0,0,1,2011-12-17 23:00:00
0,111.0,-16,-5.0,1035.0,8.94,0,0,1,0,0,1,2011-12-18 00:00:00
1,50.0,-16,-7.0,1035.0,12.07,0,0,1,0,0,1,2011-12-18 01:00:00
2,39.0,-16,-8.0,1035.0,16.09,0,0,1,0,0,1,2011-12-18 02:00:00
3,28.0,-16,-6.0,1035.0,20.11,0,0,1,0,0,1,2011-12-18 03:00:00
4,14.0,-17,-4.0,1034.0,4.92,0,0,1,0,1,0,2011-12-18 04:00:00
5,13.0,-18,-5.0,1034.0,8.94,0,0,1,0,1,0,2011-12-18 05:00:00
6,19.0,-18,-5.0,1035.0,13.86,0,0,1,0,1,0,2011-12-18 06:00:00
7,19.0,-18,-6.0,1035.0,17.88,0,0,1,0,1,0,2011-12-18 07:00:00
8,15.0,-18,-5.0,1035.0,21.9,0,0,1,0,1,0,2011-12-18 08:00:00
9,22.0,-18,-4.0,1035.0,25.92,0,0,1,0,1,0,2011-12-18 09:00:00
10,33.0,-18,-2.0,1035.0,30.84,0,0,1,0,1,0,2011-12-18 10:00:00
11,40.0,-20,0.0,1034.0,33.97,0,0,1,0,1,0,2011-12-18 11:00:00
12,35.0,-20,1.0,1033.0,1.79,0,0,1,0,0,1,2011-12-18 12:00:00
13,38.0,-20,2.0,1032.0,0.89,0,0,0,0,0,0,2011-12-18 13:00:00
14,40.0,-20,3.0,1031.0,1.78,0,0,0,0,0,0,2011-12-18 14:00:00
15,44.0,-20,3.0,1031.0,1.79,0,0,1,0,0,1,2011-12-18 15:00:00
16,45.0,-18,0.0,1031.0,1.79,0,0,1,0,1,0,2011-12-18 16:00:00
17,67.0,-18,-2.0,1031.0,0.89,0,0,0,0,0,0,2011-12-18 17:00:00
18,88.0,-17,-6.0,1031.0,1.79,0,0,1,0,1,0,2011-12-18 18:00:00
19,111.0,-16,-5.0,1032.0,0.89,0,0,1,0,0,1,2011-12-18 19:00:00
20,107.0,-16,-3.0,1032.0,2.68,0,0,1,0,0,1,2011-12-18 20:00:00
21,99.0,-17,-2.0,1032.0,5.81,0,0,1,0,0,1,2011-12-18 21:00:00
22,116.0,-15,-4.0,1032.0,9.83,0,0,1,0,0,1,2011-12-18 22:00:00
23,105.0,-16,-3.0,1032.0,12.96,0,0,1,0,0,1,2011-12-18 23:00:00
0,64.0,-17,-2.0,1032.0,16.09,0,0,1,0,0,1,2011-12-19 00:00:00
1,31.0,-17,-3.0,1032.0,20.11,0,0,1,0,0,1,2011-12-19 01:00:00
2,27.0,-18,-2.0,1032.0,4.02,0,0,1,0,1,0,2011-12-19 02:00:00
3,26.0,-18,-4.0,1031.0,4.02,0,0,1,0,0,1,2011-12-19 03:00:00
4,23.0,-18,-3.0,1031.0,4.02,0,0,1,0,1,0,2011-12-19 04:00:00
5,18.0,-19,-6.0,1031.0,3.13,0,0,1,0,0,1,2011-12-19 05:00:00
6,13.0,-19,-5.0,1031.0,3.13,0,0,1,0,1,0,2011-12-19 06:00:00
7,21.0,-18,-7.0,1032.0,3.13,0,0,1,0,0,1,2011-12-19 07:00:00
8,18.0,-17,-3.0,1032.0,4.92,0,0,1,0,0,1,2011-12-19 08:00:00
9,30.0,-18,-2.0,1033.0,4.02,0,0,1,0,1,0,2011-12-19 09:00:00
10,30.0,-19,-1.0,1033.0,8.94,0,0,1,0,1,0,2011-12-19 10:00:00
11,36.0,-21,1.0,1032.0,12.07,0,0,1,0,1,0,2011-12-19 11:00:00
12,38.0,-21,3.0,1031.0,1.79,0,0,1,0,0,1,2011-12-19 12:00:00
13,39.0,-23,3.0,1030.0,1.79,0,0,1,0,1,0,2011-12-19 13:00:00
14,29.0,-22,3.0,1029.0,0.89,0,0,0,0,0,0,2011-12-19 14:00:00
15,34.0,-23,3.0,1029.0,1.78,0,0,0,0,0,0,2011-12-19 15:00:00
16,42.0,-22,1.0,1029.0,2.67,0,0,0,0,0,0,2011-12-19 16:00:00
17,51.0,-19,-1.0,1029.0,3.56,0,0,0,0,0,0,2011-12-19 17:00:00
18,58.0,-17,-3.0,1030.0,4.45,0,0,0,0,0,0,2011-12-19 18:00:00
19,150.0,-16,-4.0,1031.0,0.89,0,0,1,0,1,0,2011-12-19 19:00:00
20,152.0,-15,-6.0,1031.0,0.89,0,0,0,0,0,0,2011-12-19 20:00:00
21,161.0,-15,-6.0,1031.0,1.78,0,0,0,0,0,0,2011-12-19 21:00:00
22,153.0,-15,-6.0,1031.0,1.79,0,0,1,0,0,1,2011-12-19 22:00:00
23,142.0,-15,-6.0,1032.0,2.68,0,0,1,0,0,1,2011-12-19 23:00:00
0,185.0,-14,-7.0,1032.0,0.89,0,0,1,0,1,0,2011-12-20 00:00:00
1,191.0,-15,-7.0,1032.0,1.79,0,0,1,0,0,1,2011-12-20 01:00:00
2,188.0,-15,-8.0,1031.0,3.58,0,0,1,0,0,1,2011-12-20 02:00:00
3,123.0,-15,-8.0,1031.0,5.37,0,0,1,0,0,1,2011-12-20 03:00:00
4,72.0,-15,-8.0,1031.0,7.16,0,0,1,0,0,1,2011-12-20 04:00:00
5,69.0,-15,-9.0,1030.0,11.18,0,0,1,0,0,1,2011-12-20 05:00:00
6,35.0,-16,-10.0,1030.0,14.31,0,0,1,0,0,1,2011-12-20 06:00:00
7,36.0,-15,-8.0,1030.0,19.23,0,0,1,0,0,1,2011-12-20 07:00:00
8,31.0,-15,-6.0,1031.0,23.25,0,0,1,0,0,1,2011-12-20 08:00:00
9,42.0,-16,-3.0,1031.0,26.38,0,0,1,0,0,1,2011-12-20 09:00:00
10,48.0,-17,0.0,1030.0,30.4,0,0,1,0,0,1,2011-12-20 10:00:00
11,66.0,-17,1.0,1029.0,33.53,0,0,1,0,0,1,2011-12-20 11:00:00
12,66.0,-17,3.0,1028.0,35.32,0,0,1,0,0,1,2011-12-20 12:00:00
13,62.0,-16,3.0,1026.0,1.79,0,0,0,0,0,0,2011-12-20 13:00:00
14,65.0,-16,3.0,1026.0,1.79,0,0,1,0,0,1,2011-12-20 14:00:00
15,85.0,-15,4.0,1026.0,3.58,0,0,1,0,0,1,2011-12-20 15:00:00
16,112.0,-15,3.0,1026.0,1.79,0,0,0,0,0,0,2011-12-20 16:00:00
17,94.0,-15,2.0,1026.0,4.92,0,0,0,1,1,0,2011-12-20 17:00:00
18,105.0,-15,2.0,1026.0,8.05,0,0,0,1,1,0,2011-12-20 18:00:00
19,62.0,-13,-1.0,1027.0,4.02,0,0,1,0,0,1,2011-12-20 19:00:00
20,47.0,-14,-1.0,1027.0,0.45,0,0,0,0,0,0,2011-12-20 20:00:00
21,103.0,-14,-5.0,1028.0,0.89,0,0,1,0,0,1,2011-12-20 21:00:00
22,100.0,-13,-5.0,1028.0,0.89,0,0,0,0,0,0,2011-12-20 22:00:00
23,123.0,-14,-1.0,1028.0,1.78,0,0,0,0,0,0,2011-12-20 23:00:00
0,100.0,-15,-3.0,1028.0,1.79,0,0,1,0,0,1,2011-12-21 00:00:00
1,74.0,-13,-8.0,1028.0,0.89,0,0,0,0,0,0,2011-12-21 01:00:00
2,81.0,-13,-8.0,1028.0,1.78,0,0,0,0,0,0,2011-12-21 02:00:00
3,30.0,-14,-7.0,1028.0,0.89,0,0,1,0,0,1,2011-12-21 03:00:00
4,21.0,-15,-5.0,1028.0,4.02,0,0,1,0,0,1,2011-12-21 04:00:00
5,11.0,-15,-6.0,1027.0,0.89,0,0,0,0,0,0,2011-12-21 05:00:00
6,13.0,-15,-8.0,1027.0,1.78,0,0,0,0,0,0,2011-12-21 06:00:00
7,13.0,-16,-4.0,1028.0,3.13,0,0,1,0,0,1,2011-12-21 07:00:00
8,17.0,-16,-1.0,1029.0,7.15,0,0,1,0,0,1,2011-12-21 08:00:00
9,12.0,-17,0.0,1030.0,12.96,0,0,1,0,0,1,2011-12-21 09:00:00
10,18.0,-17,1.0,1030.0,18.77,0,0,1,0,0,1,2011-12-21 10:00:00
11,17.0,-18,1.0,1030.0,27.71,0,0,1,0,0,1,2011-12-21 11:00:00
12,,-18,2.0,1030.0,35.76,0,0,1,0,0,1,2011-12-21 12:00:00
13,18.0,-18,3.0,1029.0,43.81,0,0,1,0,0,1,2011-12-21 13:00:00
14,19.0,-21,3.0,1029.0,53.64,0,0,1,0,0,1,2011-12-21 14:00:00
15,14.0,-23,3.0,1029.0,65.71,0,0,1,0,0,1,2011-12-21 15:00:00
16,14.0,-22,2.0,1030.0,78.67,0,0,1,0,0,1,2011-12-21 16:00:00
17,13.0,-22,1.0,1031.0,91.63,0,0,1,0,0,1,2011-12-21 17:00:00
18,10.0,-23,1.0,1031.0,101.46,0,0,1,0,0,1,2011-12-21 18:00:00
19,9.0,-20,0.0,1032.0,110.4,0,0,1,0,0,1,2011-12-21 19:00:00
20,12.0,-20,-1.0,1033.0,118.45,0,0,1,0,0,1,2011-12-21 20:00:00
21,18.0,-21,-5.0,1033.0,121.58,0,0,1,0,0,1,2011-12-21 21:00:00
22,14.0,-20,-5.0,1033.0,0.89,0,0,1,0,1,0,2011-12-21 22:00:00
23,16.0,-19,-3.0,1034.0,3.13,0,0,0,0,0,0,2011-12-21 23:00:00
0,19.0,-18,-3.0,1034.0,3.13,0,0,1,0,0,1,2011-12-22 00:00:00
1,13.0,-17,-3.0,1034.0,6.26,0,0,1,0,0,1,2011-12-22 01:00:00
2,14.0,-17,-4.0,1034.0,9.39,0,0,1,0,0,1,2011-12-22 02:00:00
3,14.0,-17,-3.0,1034.0,15.2,0,0,1,0,0,1,2011-12-22 03:00:00
4,13.0,-17,-3.0,1034.0,19.22,0,0,1,0,0,1,2011-12-22 04:00:00
5,12.0,-17,-5.0,1034.0,23.24,0,0,1,0,0,1,2011-12-22 05:00:00
6,12.0,-17,-5.0,1034.0,26.37,0,0,1,0,0,1,2011-12-22 06:00:00
7,13.0,-17,-4.0,1034.0,31.29,0,0,1,0,0,1,2011-12-22 07:00:00
8,18.0,-17,-4.0,1035.0,36.21,0,0,1,0,0,1,2011-12-22 08:00:00
9,24.0,-17,-1.0,1035.0,40.23,0,0,1,0,0,1,2011-12-22 09:00:00
10,31.0,-18,0.0,1035.0,47.38,0,0,1,0,0,1,2011-12-22 10:00:00
11,27.0,-19,1.0,1034.0,54.53,0,0,1,0,0,1,2011-12-22 11:00:00
12,19.0,-19,3.0,1032.0,60.34,0,0,1,0,0,1,2011-12-22 12:00:00
13,14.0,-20,3.0,1031.0,65.26,0,0,1,0,0,1,2011-12-22 13:00:00
14,16.0,-20,2.0,1031.0,71.07,0,0,1,0,0,1,2011-12-22 14:00:00
15,15.0,-20,2.0,1030.0,75.99,0,0,1,0,0,1,2011-12-22 15:00:00
16,22.0,-19,2.0,1029.0,80.01,0,0,1,0,0,1,2011-12-22 16:00:00
17,27.0,-18,2.0,1029.0,84.03,0,0,1,0,0,1,2011-12-22 17:00:00
18,38.0,-18,1.0,1029.0,3.13,0,0,0,1,1,0,2011-12-22 18:00:00
19,40.0,-17,-5.0,1029.0,1.79,0,0,1,0,0,1,2011-12-22 19:00:00
20,51.0,-17,-5.0,1029.0,3.58,0,0,1,0,0,1,2011-12-22 20:00:00
21,64.0,-16,-7.0,1029.0,0.89,0,0,1,0,1,0,2011-12-22 21:00:00
22,68.0,-16,-7.0,1029.0,0.89,0,0,1,0,0,1,2011-12-22 22:00:00
23,70.0,-16,-8.0,1029.0,0.89,0,0,1,0,1,0,2011-12-22 23:00:00
0,95.0,-15,-8.0,1029.0,1.78,0,0,1,0,1,0,2011-12-23 00:00:00
1,118.0,-15,-8.0,1028.0,0.89,0,0,0,0,0,0,2011-12-23 01:00:00
2,117.0,-14,-9.0,1028.0,0.89,0,0,0,1,1,0,2011-12-23 02:00:00
3,119.0,-15,-10.0,1027.0,1.79,0,0,1,0,0,1,2011-12-23 03:00:00
4,106.0,-14,-9.0,1026.0,2.68,0,0,1,0,0,1,2011-12-23 04:00:00
5,98.0,-15,-9.0,1026.0,4.47,0,0,1,0,0,1,2011-12-23 05:00:00
6,73.0,-16,-11.0,1026.0,7.6,0,0,1,0,0,1,2011-12-23 06:00:00
7,76.0,-15,-10.0,1027.0,1.79,0,0,1,0,1,0,2011-12-23 07:00:00
8,87.0,-14,-8.0,1027.0,0.89,0,0,0,0,0,0,2011-12-23 08:00:00
9,98.0,-12,-4.0,1027.0,1.79,0,0,1,0,0,1,2011-12-23 09:00:00
10,90.0,-12,-1.0,1027.0,4.92,0,0,1,0,0,1,2011-12-23 10:00:00
11,70.0,-14,3.0,1026.0,8.05,0,0,1,0,0,1,2011-12-23 11:00:00
12,63.0,-15,3.0,1025.0,12.07,0,0,1,0,0,1,2011-12-23 12:00:00
13,33.0,-15,4.0,1024.0,16.99,0,0,1,0,0,1,2011-12-23 13:00:00
14,15.0,-17,5.0,1024.0,24.14,0,0,1,0,0,1,2011-12-23 14:00:00
15,18.0,-16,4.0,1024.0,32.19,0,0,1,0,0,1,2011-12-23 15:00:00
16,16.0,-16,3.0,1025.0,38.0,0,0,1,0,0,1,2011-12-23 16:00:00
17,18.0,-17,3.0,1025.0,42.02,0,0,1,0,0,1,2011-12-23 17:00:00
18,8.0,-18,2.0,1026.0,46.94,0,0,1,0,0,1,2011-12-23 18:00:00
19,16.0,-17,-1.0,1027.0,0.89,0,0,0,0,0,0,2011-12-23 19:00:00
20,17.0,-17,1.0,1027.0,3.13,0,0,1,0,0,1,2011-12-23 20:00:00
21,15.0,-16,1.0,1027.0,7.15,0,0,1,0,0,1,2011-12-23 21:00:00
22,16.0,-15,0.0,1027.0,11.17,0,0,1,0,0,1,2011-12-23 22:00:00
23,13.0,-15,0.0,1027.0,16.09,0,0,1,0,0,1,2011-12-23 23:00:00
0,11.0,-15,-1.0,1027.0,21.9,0,0,1,0,0,1,2011-12-24 00:00:00
1,10.0,-16,-1.0,1028.0,25.92,0,0,1,0,0,1,2011-12-24 01:00:00
2,11.0,-16,-1.0,1028.0,30.84,0,0,1,0,0,1,2011-12-24 02:00:00
3,11.0,-16,-5.0,1027.0,0.89,0,0,0,0,0,0,2011-12-24 03:00:00
4,16.0,-16,-8.0,1027.0,1.79,0,0,1,0,0,1,2011-12-24 04:00:00
5,14.0,-16,-4.0,1027.0,4.92,0,0,1,0,0,1,2011-12-24 05:00:00
6,13.0,-16,-10.0,1028.0,8.94,0,0,1,0,0,1,2011-12-24 06:00:00
7,21.0,-16,-9.0,1028.0,12.96,0,0,1,0,0,1,2011-12-24 07:00:00
8,20.0,-15,-8.0,1028.0,14.75,0,0,1,0,0,1,2011-12-24 08:00:00
9,19.0,-15,-1.0,1029.0,0.89,0,0,0,0,0,0,2011-12-24 09:00:00
10,21.0,-17,1.0,1029.0,1.79,0,0,1,0,0,1,2011-12-24 10:00:00
11,27.0,-17,3.0,1028.0,4.92,0,0,1,0,0,1,2011-12-24 11:00:00
12,22.0,-17,3.0,1027.0,9.84,0,0,1,0,0,1,2011-12-24 12:00:00
13,27.0,-17,4.0,1026.0,16.99,0,0,1,0,0,1,2011-12-24 13:00:00
14,38.0,-16,4.0,1026.0,22.8,0,0,1,0,0,1,2011-12-24 14:00:00
15,30.0,-17,4.0,1026.0,29.95,0,0,1,0,0,1,2011-12-24 15:00:00
16,22.0,-17,3.0,1026.0,35.76,0,0,1,0,0,1,2011-12-24 16:00:00
17,21.0,-17,3.0,1026.0,38.89,0,0,1,0,0,1,2011-12-24 17:00:00
18,53.0,-16,2.0,1027.0,40.68,0,0,1,0,0,1,2011-12-24 18:00:00
19,90.0,-15,-3.0,1028.0,1.79,0,0,1,0,1,0,2011-12-24 19:00:00
20,102.0,-15,-5.0,1028.0,1.79,0,0,1,0,0,1,2011-12-24 20:00:00
21,90.0,-15,-7.0,1028.0,4.92,0,0,1,0,0,1,2011-12-24 21:00:00
22,126.0,-14,-7.0,1028.0,1.79,0,0,1,0,1,0,2011-12-24 22:00:00
23,131.0,-14,-3.0,1029.0,0.45,0,0,0,0,0,0,2011-12-24 23:00:00
0,105.0,-13,-7.0,1029.0,0.9,0,0,0,0,0,0,2011-12-25 00:00:00
1,103.0,-14,-8.0,1029.0,0.89,0,0,1,0,0,1,2011-12-25 01:00:00
2,99.0,-14,-8.0,1030.0,0.45,0,0,0,0,0,0,2011-12-25 02:00:00
3,79.0,-14,-8.0,1030.0,1.79,0,0,1,0,0,1,2011-12-25 03:00:00
4,64.0,-14,-9.0,1030.0,3.58,0,0,1,0,0,1,2011-12-25 04:00:00
5,37.0,-15,-8.0,1030.0,5.37,0,0,1,0,0,1,2011-12-25 05:00:00
6,54.0,-15,-9.0,1030.0,8.5,0,0,1,0,0,1,2011-12-25 06:00:00
7,45.0,-15,-10.0,1031.0,12.52,0,0,1,0,0,1,2011-12-25 07:00:00
8,38.0,-12,-7.0,1032.0,0.89,0,0,0,0,0,0,2011-12-25 08:00:00
9,37.0,-12,-2.0,1033.0,1.79,0,0,1,0,0,1,2011-12-25 09:00:00
10,48.0,-15,0.0,1033.0,4.92,0,0,1,0,0,1,2011-12-25 10:00:00
11,48.0,-15,1.0,1033.0,1.79,0,0,1,0,1,0,2011-12-25 11:00:00
12,66.0,-15,3.0,1032.0,1.79,0,0,1,0,0,1,2011-12-25 12:00:00
13,65.0,-15,4.0,1031.0,0.89,0,0,0,0,0,0,2011-12-25 13:00:00
14,63.0,-15,4.0,1031.0,1.78,0,0,0,0,0,0,2011-12-25 14:00:00
15,56.0,-16,4.0,1031.0,1.79,0,0,1,0,0,1,2011-12-25 15:00:00
16,61.0,-15,2.0,1032.0,1.79,0,0,0,1,1,0,2011-12-25 16:00:00
17,70.0,-15,0.0,1032.0,1.79,0,0,1,0,1,0,2011-12-25 17:00:00
18,90.0,-13,-3.0,1034.0,2.68,0,0,1,0,1,0,2011-12-25 18:00:00
19,136.0,-13,-3.0,1034.0,0.89,0,0,0,0,0,0,2011-12-25 19:00:00
20,165.0,-13,-4.0,1035.0,1.34,0,0,0,0,0,0,2011-12-25 20:00:00
21,193.0,-13,-5.0,1035.0,2.23,0,0,0,0,0,0,2011-12-25 21:00:00
22,214.0,-14,-6.0,1036.0,1.79,0,0,1,0,0,1,2011-12-25 22:00:00
23,147.0,-14,-7.0,1036.0,3.58,0,0,1,0,0,1,2011-12-25 23:00:00
0,77.0,-13,-8.0,1037.0,1.79,0,0,1,0,1,0,2011-12-26 00:00:00
1,69.0,-13,-8.0,1037.0,0.89,0,0,0,0,0,0,2011-12-26 01:00:00
2,79.0,-11,-7.0,1037.0,0.89,0,0,0,1,1,0,2011-12-26 02:00:00
3,146.0,-12,-7.0,1037.0,0.45,0,0,0,0,0,0,2011-12-26 03:00:00
4,139.0,-13,-11.0,1037.0,1.79,0,0,1,0,0,1,2011-12-26 04:00:00
5,124.0,-13,-10.0,1037.0,2.68,0,0,1,0,0,1,2011-12-26 05:00:00
6,134.0,-13,-10.0,1037.0,4.47,0,0,1,0,0,1,2011-12-26 06:00:00
7,95.0,-14,-9.0,1038.0,0.89,0,0,0,0,0,0,2011-12-26 07:00:00
8,79.0,-13,-9.0,1039.0,3.13,0,0,1,0,0,1,2011-12-26 08:00:00
9,58.0,-12,-5.0,1039.0,4.92,0,0,1,0,0,1,2011-12-26 09:00:00
